genome_id	genome_name	taxon_id	antibiotic	resistant_phenotype	measurement	measurement_sign	measurement_value	measurement_unit	laboratory_typing_method	laboratory_typing_method_version	laboratory_typing_platform	vendor	testing_standard	testing_standard_year	source
573.13504	Klebsiella pneumoniae KPN1578ec	573	cefoxitin	Susceptible	<=4	<=	4	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13504	Klebsiella pneumoniae KPN1578ec	573	ceftazidime	Resistant	>16	>	16	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13504	Klebsiella pneumoniae KPN1578ec	573	ceftriaxone	Resistant	>32	>	32	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13504	Klebsiella pneumoniae KPN1578ec	573	cefuroxime	Resistant	>16	>	16	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13504	Klebsiella pneumoniae KPN1578ec	573	ciprofloxacin	Resistant	>2	>	2	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13504	Klebsiella pneumoniae KPN1578ec	573	gentamicin	Susceptible	<=2	<=	2	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13504	Klebsiella pneumoniae KPN1578ec	573	imipenem	Susceptible	<=1	<=	1	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13504	Klebsiella pneumoniae KPN1578ec	573	levofloxacin	Resistant	>4	>	4	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13504	Klebsiella pneumoniae KPN1578ec	573	meropenem	Susceptible	<=1	<=	1	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13504	Klebsiella pneumoniae KPN1578ec	573	nitrofurantoin	Intermediate	64		64	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13504	Klebsiella pneumoniae KPN1578ec	573	piperacillin_tazobactam	Susceptible	16/4		16/4	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13504	Klebsiella pneumoniae KPN1578ec	573	tetracycline	Susceptible	4		4	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13504	Klebsiella pneumoniae KPN1578ec	573	tobramycin	Susceptible	<=2	<=	2	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13504	Klebsiella pneumoniae KPN1578ec	573	trimethoprim_sulfamethoxazole	Susceptible	<=0.5/9	<=	0.5/9	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13506	Klebsiella pneumoniae KPN1580ec	573	amikacin	Susceptible	<=8	<=	8	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13506	Klebsiella pneumoniae KPN1580ec	573	ampicillin	Resistant	>16	>	16	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13506	Klebsiella pneumoniae KPN1580ec	573	ampicillin_sulbactam	Resistant	>16/8	>	16/8	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13506	Klebsiella pneumoniae KPN1580ec	573	aztreonam	Resistant	>16	>	16	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13506	Klebsiella pneumoniae KPN1580ec	573	cefazolin	Resistant	>16	>	16	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13506	Klebsiella pneumoniae KPN1580ec	573	cefepime	Resistant	>16	>	16	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13506	Klebsiella pneumoniae KPN1580ec	573	cefoxitin	Susceptible	8		8	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13506	Klebsiella pneumoniae KPN1580ec	573	ceftazidime	Resistant	>16	>	16	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13506	Klebsiella pneumoniae KPN1580ec	573	ceftriaxone	Resistant	>32	>	32	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13506	Klebsiella pneumoniae KPN1580ec	573	cefuroxime	Resistant	>16	>	16	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13506	Klebsiella pneumoniae KPN1580ec	573	ciprofloxacin	Resistant	>2	>	2	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13506	Klebsiella pneumoniae KPN1580ec	573	gentamicin	Susceptible	<=2	<=	2	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13506	Klebsiella pneumoniae KPN1580ec	573	imipenem	Susceptible	<=1	<=	1	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13506	Klebsiella pneumoniae KPN1580ec	573	levofloxacin	Resistant	>4	>	4	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13506	Klebsiella pneumoniae KPN1580ec	573	meropenem	Susceptible	<=1	<=	1	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13506	Klebsiella pneumoniae KPN1580ec	573	piperacillin_tazobactam	Resistant	>64/4	>	64/4	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13506	Klebsiella pneumoniae KPN1580ec	573	tetracycline	Resistant	>8	>	8	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13506	Klebsiella pneumoniae KPN1580ec	573	tobramycin	Intermediate	8		8	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13506	Klebsiella pneumoniae KPN1580ec	573	trimethoprim_sulfamethoxazole	Resistant	>2/38	>	2/38	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13507	Klebsiella pneumoniae KPN1582ec	573	amikacin	Susceptible	<=8	<=	8	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13507	Klebsiella pneumoniae KPN1582ec	573	ampicillin	Resistant	>16	>	16	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13507	Klebsiella pneumoniae KPN1582ec	573	ampicillin_sulbactam	Resistant	>16/8	>	16/8	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13507	Klebsiella pneumoniae KPN1582ec	573	aztreonam	Resistant	>16	>	16	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13507	Klebsiella pneumoniae KPN1582ec	573	cefazolin	Resistant	>16	>	16	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13507	Klebsiella pneumoniae KPN1582ec	573	cefepime	Resistant	>16	>	16	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13507	Klebsiella pneumoniae KPN1582ec	573	cefoxitin	Susceptible	<=4	<=	4	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13507	Klebsiella pneumoniae KPN1582ec	573	ceftazidime	Resistant	>16	>	16	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13507	Klebsiella pneumoniae KPN1582ec	573	ceftriaxone	Resistant	>32	>	32	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13507	Klebsiella pneumoniae KPN1582ec	573	cefuroxime	Resistant	>16	>	16	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13507	Klebsiella pneumoniae KPN1582ec	573	ciprofloxacin	Resistant	>2	>	2	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13507	Klebsiella pneumoniae KPN1582ec	573	gentamicin	Susceptible	<=2	<=	2	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13507	Klebsiella pneumoniae KPN1582ec	573	imipenem	Susceptible	<=1	<=	1	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13507	Klebsiella pneumoniae KPN1582ec	573	levofloxacin	Resistant	>4	>	4	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13507	Klebsiella pneumoniae KPN1582ec	573	meropenem	Susceptible	<=1	<=	1	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13507	Klebsiella pneumoniae KPN1582ec	573	piperacillin_tazobactam	Susceptible	8/4		8/4	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13507	Klebsiella pneumoniae KPN1582ec	573	tetracycline	Susceptible	<=2	<=	2	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13507	Klebsiella pneumoniae KPN1582ec	573	tobramycin	Resistant	>8	>	8	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13507	Klebsiella pneumoniae KPN1582ec	573	trimethoprim_sulfamethoxazole	Resistant	>2/38	>	2/38	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13508	Klebsiella pneumoniae KPN1583ec	573	amikacin	Susceptible	<=8	<=	8	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13508	Klebsiella pneumoniae KPN1583ec	573	ampicillin	Resistant	>16	>	16	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13508	Klebsiella pneumoniae KPN1583ec	573	ampicillin_sulbactam	Resistant	>16/8	>	16/8	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13508	Klebsiella pneumoniae KPN1583ec	573	aztreonam	Susceptible	<=2	<=	2	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13508	Klebsiella pneumoniae KPN1583ec	573	cefazolin	Resistant	>16	>	16	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13508	Klebsiella pneumoniae KPN1583ec	573	cefepime	Susceptible	<=1	<=	1	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13508	Klebsiella pneumoniae KPN1583ec	573	cefoxitin	Susceptible	<=4	<=	4	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13508	Klebsiella pneumoniae KPN1583ec	573	ceftazidime	Susceptible	4		4	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13508	Klebsiella pneumoniae KPN1583ec	573	ceftriaxone	Intermediate	<=2	<=	2	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13508	Klebsiella pneumoniae KPN1583ec	573	cefuroxime	Susceptible	<=4	<=	4	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13508	Klebsiella pneumoniae KPN1583ec	573	ciprofloxacin	Susceptible	<=0.5	<=	0.5	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13508	Klebsiella pneumoniae KPN1583ec	573	gentamicin	Susceptible	<=2	<=	2	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13508	Klebsiella pneumoniae KPN1583ec	573	imipenem	Susceptible	<=1	<=	1	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13508	Klebsiella pneumoniae KPN1583ec	573	levofloxacin	Susceptible	<=1	<=	1	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13508	Klebsiella pneumoniae KPN1583ec	573	meropenem	Susceptible	<=1	<=	1	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13508	Klebsiella pneumoniae KPN1583ec	573	piperacillin_tazobactam	Resistant	>64/4	>	64/4	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13508	Klebsiella pneumoniae KPN1583ec	573	tetracycline	Resistant	>8	>	8	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13508	Klebsiella pneumoniae KPN1583ec	573	tobramycin	Susceptible	<=2	<=	2	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13508	Klebsiella pneumoniae KPN1583ec	573	trimethoprim_sulfamethoxazole	Susceptible	<=0.5/9	<=	0.5/9	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13509	Klebsiella pneumoniae KPN1584ec	573	amikacin	Susceptible	<=8	<=	8	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13509	Klebsiella pneumoniae KPN1584ec	573	ampicillin	Resistant	>16	>	16	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13509	Klebsiella pneumoniae KPN1584ec	573	ampicillin_sulbactam	Resistant	>16/8	>	16/8	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13509	Klebsiella pneumoniae KPN1584ec	573	aztreonam	Resistant	16		16	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13509	Klebsiella pneumoniae KPN1584ec	573	cefazolin	Resistant	>16	>	16	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13509	Klebsiella pneumoniae KPN1584ec	573	cefepime	Resistant	16		16	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13509	Klebsiella pneumoniae KPN1584ec	573	cefoxitin	Susceptible	<=4	<=	4	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13509	Klebsiella pneumoniae KPN1584ec	573	ceftazidime	Resistant	16		16	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13509	Klebsiella pneumoniae KPN1584ec	573	ceftriaxone	Resistant	>32	>	32	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13509	Klebsiella pneumoniae KPN1584ec	573	cefuroxime	Resistant	>16	>	16	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13509	Klebsiella pneumoniae KPN1584ec	573	ciprofloxacin	Resistant	>2	>	2	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13509	Klebsiella pneumoniae KPN1584ec	573	gentamicin	Susceptible	<=2	<=	2	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13509	Klebsiella pneumoniae KPN1584ec	573	imipenem	Susceptible	<=1	<=	1	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13509	Klebsiella pneumoniae KPN1584ec	573	levofloxacin	Susceptible	<=1	<=	1	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13509	Klebsiella pneumoniae KPN1584ec	573	meropenem	Susceptible	<=1	<=	1	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13509	Klebsiella pneumoniae KPN1584ec	573	piperacillin_tazobactam	Susceptible	16/4		16/4	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13509	Klebsiella pneumoniae KPN1584ec	573	tetracycline	Resistant	>8	>	8	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13509	Klebsiella pneumoniae KPN1584ec	573	tobramycin	Intermediate	8		8	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13509	Klebsiella pneumoniae KPN1584ec	573	trimethoprim_sulfamethoxazole	Resistant	>2/38	>	2/38	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13510	Klebsiella pneumoniae KPN1585ec	573	amikacin	Susceptible	16		16	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13510	Klebsiella pneumoniae KPN1585ec	573	ampicillin	Resistant	>16	>	16	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13510	Klebsiella pneumoniae KPN1585ec	573	ampicillin_sulbactam	Intermediate	16/8		16/8	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13510	Klebsiella pneumoniae KPN1585ec	573	aztreonam	Resistant	>16	>	16	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13510	Klebsiella pneumoniae KPN1585ec	573	cefazolin	Resistant	>16	>	16	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13510	Klebsiella pneumoniae KPN1585ec	573	cefepime	Susceptible	<=1	<=	1	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13510	Klebsiella pneumoniae KPN1585ec	573	cefoxitin	Susceptible	8		8	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13510	Klebsiella pneumoniae KPN1585ec	573	ceftazidime	Resistant	>16	>	16	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13510	Klebsiella pneumoniae KPN1585ec	573	ceftriaxone	Resistant	32		32	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13510	Klebsiella pneumoniae KPN1585ec	573	cefuroxime	Resistant	>16	>	16	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13510	Klebsiella pneumoniae KPN1585ec	573	ciprofloxacin	Resistant	>2	>	2	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13510	Klebsiella pneumoniae KPN1585ec	573	gentamicin	Susceptible	<=2	<=	2	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13510	Klebsiella pneumoniae KPN1585ec	573	imipenem	Susceptible	<=1	<=	1	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13510	Klebsiella pneumoniae KPN1585ec	573	levofloxacin	Resistant	>4	>	4	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13510	Klebsiella pneumoniae KPN1585ec	573	meropenem	Susceptible	<=1	<=	1	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13510	Klebsiella pneumoniae KPN1585ec	573	piperacillin_tazobactam	Intermediate	32/4		32/4	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13510	Klebsiella pneumoniae KPN1585ec	573	tetracycline	Susceptible	4		4	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13510	Klebsiella pneumoniae KPN1585ec	573	tobramycin	Resistant	>8	>	8	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13510	Klebsiella pneumoniae KPN1585ec	573	trimethoprim_sulfamethoxazole	Susceptible	<=0.5/9	<=	0.5/9	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13511	Klebsiella pneumoniae KPN1586ec	573	amikacin	Susceptible	<=8	<=	8	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13511	Klebsiella pneumoniae KPN1586ec	573	ampicillin	Resistant	>16	>	16	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13511	Klebsiella pneumoniae KPN1586ec	573	ampicillin_sulbactam	Resistant	>16/8	>	16/8	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13511	Klebsiella pneumoniae KPN1586ec	573	aztreonam	Susceptible	<=2	<=	2	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13511	Klebsiella pneumoniae KPN1586ec	573	cefazolin	Resistant	>16	>	16	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13511	Klebsiella pneumoniae KPN1586ec	573	cefepime	Susceptible	<=1	<=	1	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13511	Klebsiella pneumoniae KPN1586ec	573	cefoxitin	Susceptible	<=4	<=	4	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13511	Klebsiella pneumoniae KPN1586ec	573	ceftazidime	Intermediate	8		8	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13511	Klebsiella pneumoniae KPN1586ec	573	ceftriaxone	Intermediate	<=2	<=	2	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13511	Klebsiella pneumoniae KPN1586ec	573	cefuroxime	Susceptible	<=4	<=	4	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13511	Klebsiella pneumoniae KPN1586ec	573	ciprofloxacin	Susceptible	<=0.5	<=	0.5	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13511	Klebsiella pneumoniae KPN1586ec	573	gentamicin	Susceptible	<=2	<=	2	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13511	Klebsiella pneumoniae KPN1586ec	573	imipenem	Susceptible	<=1	<=	1	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13511	Klebsiella pneumoniae KPN1586ec	573	levofloxacin	Susceptible	<=1	<=	1	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13511	Klebsiella pneumoniae KPN1586ec	573	meropenem	Susceptible	<=1	<=	1	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13511	Klebsiella pneumoniae KPN1586ec	573	nitrofurantoin	Susceptible	32		32	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13511	Klebsiella pneumoniae KPN1586ec	573	piperacillin_tazobactam	Resistant	>64/4	>	64/4	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13511	Klebsiella pneumoniae KPN1586ec	573	tetracycline	Resistant	>8	>	8	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13511	Klebsiella pneumoniae KPN1586ec	573	tobramycin	Susceptible	<=2	<=	2	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13511	Klebsiella pneumoniae KPN1586ec	573	trimethoprim_sulfamethoxazole	Susceptible	<=0.5/9	<=	0.5/9	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13512	Klebsiella pneumoniae KPN1587ec	573	amikacin	Susceptible	<=8	<=	8	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13512	Klebsiella pneumoniae KPN1587ec	573	ampicillin	Resistant	>16	>	16	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13512	Klebsiella pneumoniae KPN1587ec	573	ampicillin_sulbactam	Resistant	>16/8	>	16/8	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13512	Klebsiella pneumoniae KPN1587ec	573	aztreonam	Resistant	>16	>	16	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13512	Klebsiella pneumoniae KPN1587ec	573	cefazolin	Resistant	>16	>	16	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13512	Klebsiella pneumoniae KPN1587ec	573	cefepime	Susceptible	<=1	<=	1	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13512	Klebsiella pneumoniae KPN1587ec	573	cefoxitin	Resistant	>16	>	16	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13512	Klebsiella pneumoniae KPN1587ec	573	ceftazidime	Resistant	>16	>	16	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13512	Klebsiella pneumoniae KPN1587ec	573	ceftriaxone	Resistant	>32	>	32	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13512	Klebsiella pneumoniae KPN1587ec	573	cefuroxime	Resistant	>16	>	16	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13512	Klebsiella pneumoniae KPN1587ec	573	ciprofloxacin	Resistant	>2	>	2	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13512	Klebsiella pneumoniae KPN1587ec	573	gentamicin	Resistant	>8	>	8	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13512	Klebsiella pneumoniae KPN1587ec	573	imipenem	Resistant	>8	>	8	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13512	Klebsiella pneumoniae KPN1587ec	573	levofloxacin	Resistant	>4	>	4	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13512	Klebsiella pneumoniae KPN1587ec	573	meropenem	Resistant	>8	>	8	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13512	Klebsiella pneumoniae KPN1587ec	573	nitrofurantoin	Resistant	>64	>	64	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13512	Klebsiella pneumoniae KPN1587ec	573	piperacillin_tazobactam	Resistant	>64/4	>	64/4	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13512	Klebsiella pneumoniae KPN1587ec	573	tetracycline	Susceptible	4		4	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13512	Klebsiella pneumoniae KPN1587ec	573	tobramycin	Susceptible	<=2	<=	2	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13512	Klebsiella pneumoniae KPN1587ec	573	trimethoprim_sulfamethoxazole	Resistant	>2/38	>	2/38	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13513	Klebsiella pneumoniae KPN1588ec	573	amikacin	Susceptible	<=8	<=	8	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13513	Klebsiella pneumoniae KPN1588ec	573	ampicillin	Resistant	>16	>	16	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13513	Klebsiella pneumoniae KPN1588ec	573	ampicillin_sulbactam	Resistant	>16/8	>	16/8	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13513	Klebsiella pneumoniae KPN1588ec	573	aztreonam	Resistant	16		16	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13513	Klebsiella pneumoniae KPN1588ec	573	cefazolin	Resistant	>16	>	16	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13513	Klebsiella pneumoniae KPN1588ec	573	cefoxitin	Resistant	>16	>	16	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13513	Klebsiella pneumoniae KPN1588ec	573	ceftazidime	Resistant	>16	>	16	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13513	Klebsiella pneumoniae KPN1588ec	573	ceftriaxone	Resistant	>32	>	32	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13513	Klebsiella pneumoniae KPN1588ec	573	cefuroxime	Resistant	>16	>	16	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13513	Klebsiella pneumoniae KPN1588ec	573	ciprofloxacin	Resistant	>2	>	2	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13513	Klebsiella pneumoniae KPN1588ec	573	gentamicin	Resistant	>8	>	8	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13513	Klebsiella pneumoniae KPN1588ec	573	imipenem	Resistant	>8	>	8	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13513	Klebsiella pneumoniae KPN1588ec	573	levofloxacin	Resistant	>4	>	4	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13513	Klebsiella pneumoniae KPN1588ec	573	meropenem	Resistant	>8	>	8	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13513	Klebsiella pneumoniae KPN1588ec	573	piperacillin_tazobactam	Resistant	>64/4	>	64/4	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13513	Klebsiella pneumoniae KPN1588ec	573	tetracycline	Susceptible	4		4	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13513	Klebsiella pneumoniae KPN1588ec	573	tobramycin	Intermediate	8		8	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13513	Klebsiella pneumoniae KPN1588ec	573	trimethoprim_sulfamethoxazole	Resistant	>2/38	>	2/38	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13515	Klebsiella pneumoniae KPN1591ec	573	amikacin	Susceptible	<=8	<=	8	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13515	Klebsiella pneumoniae KPN1591ec	573	ampicillin	Resistant	>16	>	16	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13515	Klebsiella pneumoniae KPN1591ec	573	ampicillin_sulbactam	Resistant	>16/8	>	16/8	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13515	Klebsiella pneumoniae KPN1591ec	573	aztreonam	Susceptible	<=2	<=	2	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13515	Klebsiella pneumoniae KPN1591ec	573	cefazolin	Resistant	>16	>	16	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13515	Klebsiella pneumoniae KPN1591ec	573	cefepime	Resistant	>16	>	16	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13515	Klebsiella pneumoniae KPN1591ec	573	cefoxitin	Resistant	>16	>	16	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13515	Klebsiella pneumoniae KPN1591ec	573	ceftazidime	Susceptible	1		1	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13515	Klebsiella pneumoniae KPN1591ec	573	ceftriaxone	Intermediate	<=2	<=	2	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13515	Klebsiella pneumoniae KPN1591ec	573	cefuroxime	Resistant	>16	>	16	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13515	Klebsiella pneumoniae KPN1591ec	573	ciprofloxacin	Resistant	>2	>	2	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13515	Klebsiella pneumoniae KPN1591ec	573	gentamicin	Resistant	>8	>	8	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.13515	Klebsiella pneumoniae KPN1591ec	573	imipenem	Susceptible	<=1	<=	1	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
